Date,Medicine,Sales,Drugstores
5/24/2017 7:00,R06,0.0,Drugstore B
5/24/2017 10:00,R06,0.0,Drugstore B
5/24/2017 13:00,R06,0.5,Drugstore B
5/24/2017 15:00,R06,0.2,Drugstore B
5/24/2017 16:00,R06,0.0,Drugstore B
5/24/2017 22:00,R06,0.0,Drugstore B
5/25/2017 9:00,R06,0.0,Drugstore B
5/25/2017 18:00,R06,1.0,Drugstore B
5/26/2017 1:00,R06,0.0,Drugstore B
5/26/2017 3:00,R06,0.0,Drugstore B
5/26/2017 6:00,R06,0.0,Drugstore B
5/26/2017 11:00,R06,0.0,Drugstore B
5/26/2017 21:00,R06,0.0,Drugstore B
5/27/2017 5:00,R06,0.0,Drugstore B
5/27/2017 7:00,R06,0.0,Drugstore B
5/27/2017 9:00,R06,0.0,Drugstore B
5/27/2017 17:00,R06,0.0,Drugstore B
5/28/2017 5:00,R06,0.0,Drugstore B
5/28/2017 21:00,R06,0.0,Drugstore B
5/29/2017 7:00,R06,0.0,Drugstore B
5/29/2017 8:00,R06,1.0,Drugstore B
5/29/2017 11:00,R06,0.0,Drugstore B
5/29/2017 12:00,R06,0.0,Drugstore B
5/29/2017 13:00,R06,0.0,Drugstore B
5/30/2017 19:00,R06,1.0,Drugstore B
5/31/2017 9:00,R06,0.0,Drugstore B
6/1/2017 4:00,R06,0.0,Drugstore B
6/1/2017 13:00,R06,0.0,Drugstore B
6/1/2017 14:00,R06,0.0,Drugstore B
6/1/2017 15:00,R06,0.0,Drugstore B
6/1/2017 23:00,R06,0.0,Drugstore B
6/2/2017 5:00,R06,0.0,Drugstore B
6/2/2017 12:00,R06,0.0,Drugstore B
6/3/2017 0:00,R06,0.0,Drugstore B
6/3/2017 15:00,R06,0.0,Drugstore B
6/3/2017 19:00,R06,0.0,Drugstore B
6/4/2017 14:00,R06,0.0,Drugstore B
6/5/2017 1:00,R06,0.0,Drugstore B
6/5/2017 8:00,R06,0.0,Drugstore B
6/5/2017 14:00,R06,0.0,Drugstore B
6/5/2017 17:00,R06,0.0,Drugstore B
6/6/2017 7:00,R06,0.0,Drugstore B
6/6/2017 8:00,R06,1.0,Drugstore B
6/6/2017 15:00,R06,0.0,Drugstore B
6/7/2017 4:00,R06,0.0,Drugstore B
6/7/2017 7:00,R06,0.0,Drugstore B
6/7/2017 8:00,R06,0.0,Drugstore B
6/7/2017 10:00,R06,0.0,Drugstore B
6/7/2017 16:00,R06,0.0,Drugstore B
6/7/2017 18:00,R06,0.0,Drugstore B
6/8/2017 6:00,R06,0.0,Drugstore B
6/8/2017 8:00,R06,0.0,Drugstore B
6/9/2017 17:00,R06,0.0,Drugstore B
6/9/2017 19:00,R06,0.0,Drugstore B
6/10/2017 1:00,R06,0.0,Drugstore B
6/10/2017 8:00,R06,0.0,Drugstore B
6/10/2017 12:00,R06,0.0,Drugstore B
6/10/2017 13:00,R06,1.0,Drugstore B
6/10/2017 14:00,R06,0.0,Drugstore B
6/10/2017 19:00,R06,0.0,Drugstore B
6/11/2017 2:00,R06,0.0,Drugstore B
6/11/2017 14:00,R06,0.0,Drugstore B
6/11/2017 23:00,R06,0.0,Drugstore B
6/12/2017 18:00,R06,1.0,Drugstore B
6/13/2017 1:00,R06,0.0,Drugstore B
6/13/2017 3:00,R06,0.0,Drugstore B
6/13/2017 11:00,R06,1.0,Drugstore B
6/14/2017 4:00,R06,0.0,Drugstore B
6/14/2017 16:00,R06,0.0,Drugstore B
6/14/2017 17:00,R06,1.0,Drugstore B
6/15/2017 16:00,R06,0.0,Drugstore B
6/15/2017 18:00,R06,1.0,Drugstore B
6/15/2017 19:00,R06,4.0,Drugstore B
6/16/2017 0:00,R06,0.0,Drugstore B
6/16/2017 8:00,R06,2.0,Drugstore B
6/16/2017 12:00,R06,0.34,Drugstore B
6/16/2017 18:00,R06,0.0,Drugstore B
6/16/2017 20:00,R06,0.1,Drugstore B
6/16/2017 22:00,R06,0.0,Drugstore B
6/17/2017 7:00,R06,0.0,Drugstore B
6/17/2017 14:00,R06,0.0,Drugstore B
6/18/2017 12:00,R06,1.0,Drugstore B
6/18/2017 20:00,R06,0.0,Drugstore B
6/19/2017 1:00,R06,0.0,Drugstore B
6/19/2017 11:00,R06,1.0,Drugstore B
6/19/2017 14:00,R06,0.0,Drugstore B
6/19/2017 22:00,R06,0.0,Drugstore B
6/19/2017 23:00,R06,0.0,Drugstore B
6/20/2017 1:00,R06,0.0,Drugstore B
6/20/2017 3:00,R06,0.0,Drugstore B
6/20/2017 6:00,R06,0.0,Drugstore B
6/20/2017 7:00,R06,0.3,Drugstore B
6/20/2017 17:00,R06,0.0,Drugstore B
6/20/2017 18:00,R06,0.0,Drugstore B
6/20/2017 19:00,R06,3.0,Drugstore B
6/21/2017 14:00,R06,1.0,Drugstore B
6/21/2017 21:00,R06,1.0,Drugstore B
6/21/2017 23:00,R06,0.0,Drugstore B
6/22/2017 11:00,R06,0.0,Drugstore B
6/22/2017 20:00,R06,1.0,Drugstore B
6/23/2017 4:00,R06,0.0,Drugstore B
6/23/2017 9:00,R06,0.0,Drugstore B
6/23/2017 20:00,R06,0.0,Drugstore B
6/24/2017 5:00,R06,0.0,Drugstore B
6/24/2017 7:00,R06,0.0,Drugstore B
6/24/2017 14:00,R06,0.0,Drugstore B
6/24/2017 16:00,R06,0.0,Drugstore B
6/24/2017 18:00,R06,0.0,Drugstore B
6/25/2017 8:00,R06,0.0,Drugstore B
6/25/2017 12:00,R06,0.0,Drugstore B
6/26/2017 10:00,R06,0.0,Drugstore B
6/26/2017 17:00,R06,0.0,Drugstore B
6/26/2017 22:00,R06,0.0,Drugstore B
6/26/2017 23:00,R06,0.0,Drugstore B
6/27/2017 8:00,R06,0.0,Drugstore B
6/27/2017 20:00,R06,0.0,Drugstore B
6/28/2017 2:00,R06,0.0,Drugstore B
6/28/2017 7:00,R06,0.0,Drugstore B
6/29/2017 2:00,R06,0.0,Drugstore B
6/29/2017 8:00,R06,0.0,Drugstore B
6/29/2017 12:00,R06,0.0,Drugstore B
6/29/2017 13:00,R06,0.0,Drugstore B
6/30/2017 3:00,R06,0.0,Drugstore B
6/30/2017 10:00,R06,0.0,Drugstore B
6/30/2017 15:00,R06,0.0,Drugstore B
6/30/2017 21:00,R06,2.0,Drugstore B
7/1/2017 7:00,R06,0.0,Drugstore B
7/1/2017 9:00,R06,0.0,Drugstore B
7/2/2017 2:00,R06,0.0,Drugstore B
7/2/2017 9:00,R06,0.0,Drugstore B
7/2/2017 10:00,R06,2.0,Drugstore B
7/2/2017 13:00,R06,0.0,Drugstore B
7/2/2017 14:00,R06,1.0,Drugstore B
7/2/2017 20:00,R06,0.0,Drugstore B
7/2/2017 22:00,R06,0.0,Drugstore B
7/3/2017 12:00,R06,0.0,Drugstore B
7/3/2017 17:00,R06,0.0,Drugstore B
7/3/2017 21:00,R06,0.0,Drugstore B
7/3/2017 22:00,R06,0.0,Drugstore B
7/5/2017 6:00,R06,0.0,Drugstore B
7/6/2017 0:00,R06,0.0,Drugstore B
7/6/2017 14:00,R06,0.0,Drugstore B
7/6/2017 16:00,R06,0.0,Drugstore B
7/7/2017 12:00,R06,0.0,Drugstore B
7/7/2017 16:00,R06,0.0,Drugstore B
7/7/2017 20:00,R06,0.0,Drugstore B
7/8/2017 5:00,R06,0.0,Drugstore B
7/8/2017 13:00,R06,0.0,Drugstore B
7/9/2017 5:00,R06,0.0,Drugstore B
7/9/2017 8:00,R06,1.0,Drugstore B
7/9/2017 13:00,R06,1.0,Drugstore B
7/9/2017 15:00,R06,0.0,Drugstore B
7/9/2017 16:00,R06,0.0,Drugstore B
7/10/2017 2:00,R06,0.0,Drugstore B
7/10/2017 6:00,R06,0.0,Drugstore B
7/10/2017 21:00,R06,0.0,Drugstore B
7/11/2017 2:00,R06,0.0,Drugstore B
7/11/2017 18:00,R06,0.0,Drugstore B
7/12/2017 4:00,R06,0.0,Drugstore B
7/12/2017 10:00,R06,0.0,Drugstore B
7/12/2017 12:00,R06,0.0,Drugstore B
7/12/2017 16:00,R06,0.0,Drugstore B
7/12/2017 20:00,R06,0.0,Drugstore B
7/12/2017 22:00,R06,0.0,Drugstore B
7/13/2017 7:00,R06,0.0,Drugstore B
7/13/2017 13:00,R06,1.0,Drugstore B
7/13/2017 16:00,R06,0.0,Drugstore B
7/14/2017 0:00,R06,0.0,Drugstore B
7/14/2017 1:00,R06,0.0,Drugstore B
7/14/2017 14:00,R06,0.0,Drugstore B
7/14/2017 18:00,R06,1.0,Drugstore B
7/14/2017 19:00,R06,0.0,Drugstore B
7/14/2017 23:00,R06,0.0,Drugstore B
7/15/2017 8:00,R06,0.0,Drugstore B
7/15/2017 15:00,R06,0.0,Drugstore B
7/16/2017 0:00,R06,0.0,Drugstore B
7/16/2017 22:00,R06,0.0,Drugstore B
7/17/2017 6:00,R06,0.0,Drugstore B
7/17/2017 11:00,R06,0.0,Drugstore B
7/17/2017 20:00,R06,0.0,Drugstore B
7/18/2017 1:00,R06,0.0,Drugstore B
7/18/2017 4:00,R06,0.0,Drugstore B
7/18/2017 5:00,R06,0.0,Drugstore B
7/18/2017 15:00,R06,0.0,Drugstore B
7/18/2017 21:00,R06,1.0,Drugstore B
7/19/2017 16:00,R06,0.0,Drugstore B
7/19/2017 18:00,R06,0.0,Drugstore B
7/20/2017 1:00,R06,0.0,Drugstore B
7/20/2017 5:00,R06,0.0,Drugstore B
7/20/2017 7:00,R06,0.0,Drugstore B
7/21/2017 4:00,R06,0.0,Drugstore B
7/21/2017 10:00,R06,0.0,Drugstore B
7/21/2017 19:00,R06,0.0,Drugstore B
7/21/2017 22:00,R06,0.0,Drugstore B
7/21/2017 23:00,R06,0.0,Drugstore B
7/22/2017 10:00,R06,0.0,Drugstore B
7/22/2017 17:00,R06,0.0,Drugstore B
7/23/2017 0:00,R06,0.0,Drugstore B
7/23/2017 1:00,R06,0.0,Drugstore B
7/23/2017 16:00,R06,0.0,Drugstore B
7/24/2017 0:00,R06,0.0,Drugstore B
7/24/2017 1:00,R06,0.0,Drugstore B
7/24/2017 14:00,R06,0.0,Drugstore B
7/24/2017 19:00,R06,1.0,Drugstore B
7/25/2017 2:00,R06,0.0,Drugstore B
7/25/2017 3:00,R06,0.0,Drugstore B
7/25/2017 11:00,R06,0.0,Drugstore B
7/25/2017 18:00,R06,0.0,Drugstore B
7/25/2017 19:00,R06,0.0,Drugstore B
7/25/2017 22:00,R06,0.0,Drugstore B
7/26/2017 2:00,R06,0.0,Drugstore B
7/26/2017 17:00,R06,0.0,Drugstore B
7/26/2017 18:00,R06,0.0,Drugstore B
7/26/2017 19:00,R06,0.0,Drugstore B
7/27/2017 3:00,R06,0.0,Drugstore B
7/27/2017 18:00,R06,0.0,Drugstore B
7/27/2017 22:00,R06,0.0,Drugstore B
7/28/2017 6:00,R06,0.0,Drugstore B
7/28/2017 18:00,R06,0.0,Drugstore B
7/28/2017 21:00,R06,0.0,Drugstore B
7/29/2017 4:00,R06,0.0,Drugstore B
7/29/2017 5:00,R06,0.0,Drugstore B
7/29/2017 11:00,R06,0.0,Drugstore B
7/29/2017 17:00,R06,0.0,Drugstore B
7/29/2017 18:00,R06,2.0,Drugstore B
7/29/2017 22:00,R06,0.0,Drugstore B
7/30/2017 3:00,R06,0.0,Drugstore B
7/30/2017 8:00,R06,0.0,Drugstore B
7/30/2017 16:00,R06,0.0,Drugstore B
7/31/2017 1:00,R06,0.0,Drugstore B
7/31/2017 3:00,R06,0.0,Drugstore B
7/31/2017 5:00,R06,0.0,Drugstore B
7/31/2017 7:00,R06,0.0,Drugstore B
7/31/2017 8:00,R06,0.0,Drugstore B
7/31/2017 23:00,R06,0.0,Drugstore B
8/1/2017 5:00,R06,0.0,Drugstore B
8/1/2017 6:00,R06,0.0,Drugstore B
8/1/2017 10:00,R06,0.0,Drugstore B
8/2/2017 2:00,R06,0.0,Drugstore B
8/2/2017 10:00,R06,0.0,Drugstore B
8/2/2017 11:00,R06,0.0,Drugstore B
8/2/2017 19:00,R06,1.0,Drugstore B
8/3/2017 2:00,R06,0.0,Drugstore B
8/3/2017 5:00,R06,0.0,Drugstore B
8/3/2017 11:00,R06,0.0,Drugstore B
8/4/2017 4:00,R06,0.0,Drugstore B
8/4/2017 6:00,R06,0.0,Drugstore B
8/4/2017 8:00,R06,0.0,Drugstore B
8/5/2017 1:00,R06,0.0,Drugstore B
8/5/2017 4:00,R06,0.0,Drugstore B
8/5/2017 16:00,R06,0.0,Drugstore B
8/5/2017 19:00,R06,0.0,Drugstore B
8/6/2017 1:00,R06,0.0,Drugstore B
8/7/2017 8:00,R06,0.0,Drugstore B
8/7/2017 18:00,R06,0.0,Drugstore B
8/7/2017 22:00,R06,0.0,Drugstore B
8/8/2017 5:00,R06,0.0,Drugstore B
8/8/2017 6:00,R06,0.0,Drugstore B
8/8/2017 17:00,R06,0.0,Drugstore B
8/8/2017 19:00,R06,0.0,Drugstore B
8/9/2017 0:00,R06,0.0,Drugstore B
8/9/2017 1:00,R06,0.0,Drugstore B
8/9/2017 7:00,R06,0.0,Drugstore B
8/9/2017 8:00,R06,0.0,Drugstore B
8/9/2017 10:00,R06,1.0,Drugstore B
8/9/2017 18:00,R06,0.0,Drugstore B
8/10/2017 2:00,R06,0.0,Drugstore B
8/10/2017 7:00,R06,0.0,Drugstore B
8/10/2017 20:00,R06,0.0,Drugstore B
8/11/2017 6:00,R06,0.0,Drugstore B
8/13/2017 11:00,R06,0.0,Drugstore B
8/13/2017 17:00,R06,1.0,Drugstore B
8/13/2017 20:00,R06,0.0,Drugstore B
8/14/2017 5:00,R06,0.0,Drugstore B
8/14/2017 15:00,R06,0.0,Drugstore B
8/14/2017 18:00,R06,0.0,Drugstore B
8/14/2017 22:00,R06,0.0,Drugstore B
8/15/2017 9:00,R06,0.0,Drugstore B
8/15/2017 10:00,R06,0.0,Drugstore B
8/15/2017 12:00,R06,0.0,Drugstore B
8/15/2017 18:00,R06,0.0,Drugstore B
8/15/2017 21:00,R06,1.0,Drugstore B
8/15/2017 23:00,R06,0.0,Drugstore B
8/16/2017 2:00,R06,0.0,Drugstore B
8/16/2017 5:00,R06,0.0,Drugstore B
8/16/2017 22:00,R06,0.0,Drugstore B
8/17/2017 3:00,R06,0.0,Drugstore B
8/17/2017 5:00,R06,0.0,Drugstore B
8/17/2017 7:00,R06,0.0,Drugstore B
8/17/2017 8:00,R06,0.0,Drugstore B
8/17/2017 9:00,R06,0.0,Drugstore B
8/17/2017 10:00,R06,0.0,Drugstore B
8/18/2017 3:00,R06,0.0,Drugstore B
8/18/2017 10:00,R06,0.0,Drugstore B
8/18/2017 11:00,R06,0.0,Drugstore B
8/18/2017 12:00,R06,0.0,Drugstore B
8/18/2017 17:00,R06,0.0,Drugstore B
8/19/2017 1:00,R06,0.0,Drugstore B
8/19/2017 3:00,R06,0.0,Drugstore B
8/19/2017 5:00,R06,0.0,Drugstore B
8/19/2017 10:00,R06,0.0,Drugstore B
8/19/2017 14:00,R06,0.0,Drugstore B
8/19/2017 17:00,R06,0.0,Drugstore B
8/20/2017 7:00,R06,0.0,Drugstore B
8/20/2017 9:00,R06,0.0,Drugstore B
8/20/2017 17:00,R06,0.0,Drugstore B
8/20/2017 22:00,R06,0.0,Drugstore B
8/21/2017 14:00,R06,0.0,Drugstore B
8/22/2017 4:00,R06,0.0,Drugstore B
8/22/2017 5:00,R06,0.0,Drugstore B
8/22/2017 6:00,R06,0.0,Drugstore B
8/22/2017 15:00,R06,0.0,Drugstore B
8/22/2017 17:00,R06,1.0,Drugstore B
8/23/2017 4:00,R06,0.0,Drugstore B
8/24/2017 0:00,R06,0.0,Drugstore B
8/24/2017 1:00,R06,0.0,Drugstore B
8/24/2017 6:00,R06,0.0,Drugstore B
8/24/2017 8:00,R06,1.0,Drugstore B
8/24/2017 17:00,R06,0.0,Drugstore B
8/24/2017 21:00,R06,0.0,Drugstore B
8/25/2017 4:00,R06,0.0,Drugstore B
8/25/2017 6:00,R06,0.0,Drugstore B
8/25/2017 8:00,R06,0.0,Drugstore B
8/25/2017 12:00,R06,0.0,Drugstore B
8/26/2017 2:00,R06,0.0,Drugstore B
8/27/2017 11:00,R06,0.0,Drugstore B
8/27/2017 20:00,R06,0.0,Drugstore B
8/27/2017 21:00,R06,0.0,Drugstore B
8/27/2017 23:00,R06,0.0,Drugstore B
8/28/2017 18:00,R06,1.0,Drugstore B
8/28/2017 19:00,R06,0.0,Drugstore B
8/28/2017 20:00,R06,0.0,Drugstore B
8/29/2017 17:00,R06,0.0,Drugstore B
8/29/2017 20:00,R06,0.0,Drugstore B
8/30/2017 8:00,R06,0.0,Drugstore B
8/30/2017 11:00,R06,0.0,Drugstore B
8/30/2017 13:00,R06,0.0,Drugstore B
8/30/2017 16:00,R06,0.0,Drugstore B
8/30/2017 21:00,R06,0.0,Drugstore B
8/31/2017 3:00,R06,0.0,Drugstore B
8/31/2017 14:00,R06,0.0,Drugstore B
8/31/2017 21:00,R06,0.0,Drugstore B
9/1/2017 4:00,R06,0.0,Drugstore B
9/1/2017 5:00,R06,0.0,Drugstore B
9/1/2017 9:00,R06,0.0,Drugstore B
9/1/2017 12:00,R06,0.0,Drugstore B
9/2/2017 4:00,R06,0.0,Drugstore B
9/2/2017 7:00,R06,0.0,Drugstore B
9/3/2017 6:00,R06,0.0,Drugstore B
9/3/2017 14:00,R06,0.0,Drugstore B
9/3/2017 15:00,R06,0.0,Drugstore B
9/4/2017 3:00,R06,0.0,Drugstore B
9/4/2017 14:00,R06,0.0,Drugstore B
9/5/2017 7:00,R06,0.0,Drugstore B
9/5/2017 9:00,R06,0.0,Drugstore B
9/6/2017 4:00,R06,0.0,Drugstore B
9/6/2017 6:00,R06,0.0,Drugstore B
9/6/2017 8:00,R06,0.0,Drugstore B
9/6/2017 12:00,R06,0.0,Drugstore B
9/6/2017 16:00,R06,0.0,Drugstore B
9/6/2017 22:00,R06,0.0,Drugstore B
9/7/2017 1:00,R06,0.0,Drugstore B
9/7/2017 3:00,R06,0.0,Drugstore B
9/7/2017 5:00,R06,0.0,Drugstore B
9/7/2017 6:00,R06,0.0,Drugstore B
9/8/2017 7:00,R06,0.0,Drugstore B
9/9/2017 6:00,R06,0.0,Drugstore B
9/9/2017 8:00,R06,0.0,Drugstore B
9/9/2017 14:00,R06,0.0,Drugstore B
9/9/2017 23:00,R06,0.0,Drugstore B
9/10/2017 0:00,R06,0.0,Drugstore B
9/10/2017 5:00,R06,0.0,Drugstore B
9/10/2017 11:00,R06,1.0,Drugstore B
9/10/2017 14:00,R06,0.0,Drugstore B
9/11/2017 9:00,R06,0.0,Drugstore B
9/11/2017 16:00,R06,0.0,Drugstore B
9/11/2017 19:00,R06,0.0,Drugstore B
9/12/2017 0:00,R06,0.0,Drugstore B
9/12/2017 20:00,R06,0.0,Drugstore B
9/14/2017 10:00,R06,0.0,Drugstore B
9/15/2017 5:00,R06,0.0,Drugstore B
9/15/2017 10:00,R06,1.0,Drugstore B
9/15/2017 13:00,R06,1.0,Drugstore B
9/15/2017 22:00,R06,0.0,Drugstore B
9/16/2017 12:00,R06,0.0,Drugstore B
9/16/2017 14:00,R06,0.0,Drugstore B
9/16/2017 23:00,R06,0.0,Drugstore B
9/17/2017 6:00,R06,0.0,Drugstore B
9/17/2017 10:00,R06,1.0,Drugstore B
9/18/2017 2:00,R06,0.0,Drugstore B
9/18/2017 3:00,R06,0.0,Drugstore B
9/18/2017 4:00,R06,0.0,Drugstore B
9/18/2017 7:00,R06,0.0,Drugstore B
9/19/2017 7:00,R06,0.0,Drugstore B
9/19/2017 9:00,R06,0.0,Drugstore B
9/19/2017 10:00,R06,4.0,Drugstore B
9/19/2017 12:00,R06,0.0,Drugstore B
9/19/2017 22:00,R06,0.0,Drugstore B
9/20/2017 3:00,R06,0.0,Drugstore B
9/20/2017 13:00,R06,0.0,Drugstore B
9/20/2017 18:00,R06,0.0,Drugstore B
9/20/2017 20:00,R06,0.0,Drugstore B
9/21/2017 0:00,R06,0.0,Drugstore B
9/21/2017 3:00,R06,0.0,Drugstore B
9/21/2017 9:00,R06,0.0,Drugstore B
9/22/2017 8:00,R06,0.0,Drugstore B
9/23/2017 0:00,R06,0.0,Drugstore B
9/23/2017 4:00,R06,0.0,Drugstore B
9/23/2017 16:00,R06,0.0,Drugstore B
9/24/2017 7:00,R06,0.0,Drugstore B
9/24/2017 8:00,R06,0.0,Drugstore B
9/24/2017 21:00,R06,0.0,Drugstore B
9/25/2017 8:00,R06,0.0,Drugstore B
9/25/2017 9:00,R06,0.0,Drugstore B
9/25/2017 12:00,R06,1.0,Drugstore B
9/25/2017 13:00,R06,0.0,Drugstore B
9/25/2017 17:00,R06,0.0,Drugstore B
9/25/2017 22:00,R06,0.0,Drugstore B
9/26/2017 1:00,R06,0.0,Drugstore B
9/26/2017 2:00,R06,0.0,Drugstore B
9/26/2017 9:00,R06,0.0,Drugstore B
9/27/2017 0:00,R06,0.0,Drugstore B
9/27/2017 8:00,R06,0.0,Drugstore B
9/27/2017 12:00,R06,0.0,Drugstore B
9/27/2017 14:00,R06,0.0,Drugstore B
9/27/2017 15:00,R06,0.0,Drugstore B
9/28/2017 0:00,R06,0.0,Drugstore B
9/28/2017 1:00,R06,0.0,Drugstore B
9/28/2017 7:00,R06,0.0,Drugstore B
9/29/2017 6:00,R06,0.0,Drugstore B
9/29/2017 9:00,R06,0.0,Drugstore B
9/29/2017 12:00,R06,0.0,Drugstore B
9/29/2017 13:00,R06,1.0,Drugstore B
9/29/2017 17:00,R06,0.0,Drugstore B
9/29/2017 22:00,R06,0.0,Drugstore B
9/30/2017 8:00,R06,0.0,Drugstore B
9/30/2017 18:00,R06,0.0,Drugstore B
9/30/2017 22:00,R06,0.0,Drugstore B
10/1/2017 8:00,R06,0.0,Drugstore B
10/1/2017 10:00,R06,0.0,Drugstore B
10/2/2017 2:00,R06,0.0,Drugstore B
10/2/2017 8:00,R06,0.0,Drugstore B
10/2/2017 11:00,R06,0.0,Drugstore B
10/2/2017 12:00,R06,0.0,Drugstore B
10/2/2017 17:00,R06,0.0,Drugstore B
10/2/2017 19:00,R06,0.0,Drugstore B
10/2/2017 23:00,R06,0.0,Drugstore B
10/3/2017 6:00,R06,0.0,Drugstore B
10/3/2017 14:00,R06,0.0,Drugstore B
10/3/2017 23:00,R06,0.0,Drugstore B
10/4/2017 7:00,R06,0.0,Drugstore B
10/4/2017 14:00,R06,0.0,Drugstore B
10/4/2017 23:00,R06,0.0,Drugstore B
10/5/2017 2:00,R06,0.0,Drugstore B
10/5/2017 3:00,R06,0.0,Drugstore B
10/5/2017 7:00,R06,0.0,Drugstore B
10/5/2017 16:00,R06,0.0,Drugstore B
10/6/2017 4:00,R06,0.0,Drugstore B
10/6/2017 5:00,R06,0.0,Drugstore B
10/6/2017 9:00,R06,0.0,Drugstore B
10/6/2017 17:00,R06,0.0,Drugstore B
10/6/2017 19:00,R06,0.0,Drugstore B
10/6/2017 21:00,R06,0.0,Drugstore B
10/7/2017 0:00,R06,0.0,Drugstore B
10/7/2017 4:00,R06,0.0,Drugstore B
10/8/2017 22:00,R06,0.0,Drugstore B
10/9/2017 2:00,R06,0.0,Drugstore B
10/9/2017 4:00,R06,0.0,Drugstore B
10/9/2017 8:00,R06,0.0,Drugstore B
10/9/2017 10:00,R06,0.0,Drugstore B
10/9/2017 19:00,R06,0.0,Drugstore B
10/9/2017 21:00,R06,0.0,Drugstore B
10/10/2017 0:00,R06,0.0,Drugstore B
10/10/2017 1:00,R06,0.0,Drugstore B
10/10/2017 16:00,R06,0.0,Drugstore B
10/10/2017 19:00,R06,0.0,Drugstore B
10/10/2017 21:00,R06,0.0,Drugstore B
10/12/2017 1:00,R06,0.0,Drugstore B
10/12/2017 12:00,R06,0.0,Drugstore B
10/12/2017 20:00,R06,0.0,Drugstore B
10/13/2017 3:00,R06,0.0,Drugstore B
10/13/2017 22:00,R06,0.0,Drugstore B
10/14/2017 8:00,R06,0.0,Drugstore B
10/14/2017 13:00,R06,0.0,Drugstore B
10/14/2017 18:00,R06,0.0,Drugstore B
10/15/2017 2:00,R06,0.0,Drugstore B
10/15/2017 7:00,R06,0.0,Drugstore B
10/16/2017 13:00,R06,0.0,Drugstore B
10/17/2017 10:00,R06,0.0,Drugstore B
10/17/2017 14:00,R06,0.0,Drugstore B
10/18/2017 0:00,R06,0.0,Drugstore B
10/18/2017 7:00,R06,0.0,Drugstore B
10/19/2017 7:00,R06,0.0,Drugstore B
10/19/2017 8:00,R06,0.0,Drugstore B
10/19/2017 12:00,R06,0.0,Drugstore B
10/19/2017 18:00,R06,0.0,Drugstore B
10/19/2017 19:00,R06,0.0,Drugstore B
10/19/2017 22:00,R06,0.0,Drugstore B
10/20/2017 1:00,R06,0.0,Drugstore B
10/20/2017 6:00,R06,0.0,Drugstore B
10/20/2017 11:00,R06,0.0,Drugstore B
10/21/2017 3:00,R06,0.0,Drugstore B
10/21/2017 7:00,R06,0.0,Drugstore B
10/21/2017 23:00,R06,0.0,Drugstore B
10/22/2017 8:00,R06,0.0,Drugstore B
10/22/2017 10:00,R06,0.0,Drugstore B
10/22/2017 22:00,R06,0.0,Drugstore B
10/23/2017 15:00,R06,0.0,Drugstore B
10/23/2017 21:00,R06,0.0,Drugstore B
10/24/2017 12:00,R06,0.0,Drugstore B
10/24/2017 13:00,R06,0.0,Drugstore B
10/24/2017 22:00,R06,0.0,Drugstore B
10/25/2017 0:00,R06,0.0,Drugstore B
10/25/2017 1:00,R06,0.0,Drugstore B
10/25/2017 16:00,R06,0.0,Drugstore B
10/25/2017 23:00,R06,0.0,Drugstore B
10/26/2017 0:00,R06,0.0,Drugstore B
10/26/2017 2:00,R06,0.0,Drugstore B
10/26/2017 3:00,R06,0.0,Drugstore B
10/27/2017 8:00,R06,0.0,Drugstore B
10/27/2017 18:00,R06,0.0,Drugstore B
10/27/2017 23:00,R06,0.0,Drugstore B
10/28/2017 4:00,R06,0.0,Drugstore B
10/28/2017 19:00,R06,1.0,Drugstore B
10/28/2017 22:00,R06,0.0,Drugstore B
10/29/2017 6:00,R06,0.0,Drugstore B
10/29/2017 8:00,R06,0.0,Drugstore B
10/29/2017 20:00,R06,0.2,Drugstore B
10/29/2017 23:00,R06,0.0,Drugstore B
10/30/2017 9:00,R06,0.0,Drugstore B
10/30/2017 15:00,R06,0.0,Drugstore B
10/30/2017 20:00,R06,0.0,Drugstore B
10/31/2017 2:00,R06,0.0,Drugstore B
10/31/2017 3:00,R06,0.0,Drugstore B
10/31/2017 7:00,R06,0.0,Drugstore B
10/31/2017 9:00,R06,0.0,Drugstore B
10/31/2017 10:00,R06,0.0,Drugstore B
10/31/2017 12:00,R06,0.0,Drugstore B
10/31/2017 15:00,R06,0.0,Drugstore B
10/31/2017 16:00,R06,0.0,Drugstore B
11/1/2017 3:00,R06,0.0,Drugstore B
11/2/2017 2:00,R06,0.0,Drugstore B
11/2/2017 4:00,R06,0.0,Drugstore B
11/2/2017 9:00,R06,0.0,Drugstore B
11/2/2017 12:00,R06,0.0,Drugstore B
11/2/2017 14:00,R06,0.0,Drugstore B
11/2/2017 18:00,R06,1.0,Drugstore B
11/3/2017 2:00,R06,0.0,Drugstore B
11/3/2017 4:00,R06,0.0,Drugstore B
11/3/2017 17:00,R06,1.0,Drugstore B
11/4/2017 0:00,R06,0.0,Drugstore B
11/4/2017 7:00,R06,0.0,Drugstore B
11/4/2017 9:00,R06,0.0,Drugstore B
11/4/2017 21:00,R06,0.0,Drugstore B
11/5/2017 6:00,R06,0.0,Drugstore B
11/5/2017 16:00,R06,0.0,Drugstore B
11/5/2017 22:00,R06,0.0,Drugstore B
11/6/2017 1:00,R06,0.0,Drugstore B
11/6/2017 11:00,R06,0.0,Drugstore B
